"station_name","lat","lon"
"RICHMOND/BYRD, VA.",37.5,-77.3333333333
"RIVERSIDE/MARCH AFB. CA.",33.9,-117.25
"RIVERTON, WY.",43.0647222222,-108.4766666667
"ROANOKE/MUN., VA.",37.3166666667,-79.9666666667
"ROBERT FIELD ARPT",44.2538888889,-121.15
"ROCHESTER/MUN., MN.",43.9166666667,-92.5
"ROCHESTER/ROCHESTER-MONROE CO., NY.",43.1166666667,-77.6666666667
"ROCKFORD/GREATER ROCKFORD, IL.",42.2,-89.1
"ROLLA-VICHY, MO, ROLLA NATIONAL ARPT",38.1280555556,-91.7688888889
"ROME, GA",34.35,-85.1666666667
"ROOSEVELT, UT",40.3,-109.9833333333
"ROSEGLEN, ND.",47.75,-101.8333333333
"ROSWELL/INDUSTRIAL AIR CENTER, NM",33.3,-104.5333333333
"RUMFORD, ME.",44.5333333333,-70.5333333333
"Raleigh (NC)",35.7290000916,-78.6800003052
"Red Lake Nation",47.8638,-94.8352
"Research Triangle Park (NC)",35.8880004883,-78.875
"Richland (WA)",46.2000007629,-119.1600036621
"Riverside (CA)",34.0004997253,-117.3462982178
"Rocky Ford 2 SE",38.0385,-103.6948
"Rocky Mountain (CO)",40.0299987793,-105.5299987793
"Rocky Mountain NP",40.278301239,-105.5457000732
"Rogersville 1 NE",36.4161,-82.9838
"SACRAMENTO/EXECUTIVE CA.",38.5166666667,-121.5
"SALEM/MCNARY, OR.",44.9091666667,-123.0083333333
"SALINAS, CA, SALINAS MUNI ARPT",36.6630555556,-121.605
"SALISBURY, MD, WSALISBURY-OCEAN CITY WICOMICO RGNL ARPT",38.3411111111,-75.51
"SALT LAKE CITY/INTNL UT.",40.7722222222,-111.9552777778
"SALTON SEA, CA. (AFS)",33.2166666667,-115.8666666667
"SAN ANGELO/MATHIS, TX.",31.3666666667,-100.5
"SAN ANTONIO/INT., TX.",29.5333333333,-98.4666666667
"SAN DIEGO/LINDBERGH,  CA.",32.7333333333,-117.1666666667
"SAN DIEGO/MIRAMAR,  NAS, CA.",32.8333333333,-117.1166666667
"SAN FRANCISCO/INT.,  CA.",37.6166666667,-122.3833333333
"SAN NICOLAS IS./NF,  CA.",33.25,-119.45
"SAN SIMEON/PT. PIEDRAS BLANCAS CGLS, CA.",35.6666666667,-121.2833333333
"SANDBERG, CA.",34.75,-118.7333333333
"SANDERSON, TX.",30.1666666667,-102.4166666667
"SANTA MARIA,  CA.",34.9,-120.45
"SANTA TERESA, NM.",31.8727777778,-106.6980555556
"SAVANNAH/MUNICIPAL,  GA.",32.1333333333,-81.2
"SAYLOR CREEK GUNNERY RANGE, ID.",42.5333333333,-115.7
"SCOTTSBLUFF, COUNTY,  NE.",41.8666666667,-103.6
"SEATTLE/S.-TACOMA, WA.",47.45,-122.3
"SEWARD",60.1166666667,-149.45
"SHAW AFB, SC.",33.9666666667,-80.4833333333
"SHEMYA AFB",52.7166666667,174.1
"SHERIDAN, CA",39,-121.3333333333
"SHERIDAN/COUNTY, WY.",44.7666666667,-106.9666666667
"SHREVEPORT/REG., LA.",32.4511111111,-93.8413888889
"SIDNEY/MUN., NE.",41.1,-102.9833333333
"SIOUX CITY/MUN., IA.",42.4,-96.3833333333
"SIOUX FALLS/FOSS FIELD, SD.",43.5833333333,-96.7333333333
"SITKA",57.0666666667,-135.35
"SKAGWAY",59.4666666667,-135.3
"SLATER, IA.",41.9,-93.7
"SLIDELL/MUN. LA",30.3369444444,-89.825
"SMOKEY HILL GUNNERY RANGE, KS.",38.65,-97.8
"SOUTH BEND/ST.JOSEPH CO., IN.",41.7,-86.3166666667
"SOUTH VANDENBERG AFB CA.",34.65,-120.5666666667
"SPARREVOHN AFS",61.1,-155.5666666667
"SPENCER, IA.",43.1666666667,-95.15
"SPICKARD, MO.",40.25,-93.7166666667
"SPOKANE, WA.",47.6805555556,-117.6266666667
"SPOKANE/INT., WA.",47.6333333333,-117.5333333333
"SPRINGFIELD/CAPITAL, IL.",39.85,-89.6666666667
"SPRINGFIELD/MUN., MO.",37.2347222222,-93.4013888889
"ST JOSEPH, MO, ROSECRANS MEMORIAL ARPT",39.7738888889,-94.9069444444
"ST. JOSEPH/ROSE-CRANS, MO.",39.7666666667,-94.9166666667
"ST. PAUL ISLANDS, AK",57.15,-170.2166666667
"ST.CLOUD/WHITNEY, MN.",45.55,-94.0666666667
"ST.JOHNSBURY, VT.",44.4166666667,-72.0166666667
"ST.LOUIS/LAMBERT,  ST.LOUIS INT., MO.",38.75,-90.3666666667
"STALLION AAF, NM",33.8166666667,-106.6666666667
"STEPHENVILLE/CLARK FIELD MUN., TX.",32.2166666667,-98.1833333333
"STERLING, VA.",38.9766666667,-77.4858333333
"STOCKTON/METROPOLITAN CA.",37.9,-121.25
"SULPHUR GROVE, OH.",39.8666666667,-84.1166666667
"SUMMIT (70264-0)",63.3333333333,-149.1333333333
"SUPERIOR VALLEY GUNNERY RANGE, CA",36.3333333333,-117.1
"SYRACUSE/HANCOCK, NY.",43.1166666667,-76.1166666667
"San Diego (CA)",32.4500007629,-117.1100006104
"San Juan",18.4799995422,-66.1299972534
"Seguin (TX)",29.5709991455,-97.9929962158
"Seney NWR",46.2880516052,-84.0538864136
"Sequoia (CA)",36.4900016785,-118.8199996948
"Shemya Island",52.7200012207,174.1000061035
"Shenandoah (VA)",38.5224990845,-78.435798645
"Sheridan",44.93,-106.85
"Sierra Ancha",34.090801239,-110.9421005249
"Silver Hill (MD)",38.8300018311,-76.9499969482
"Sioux Falls (SD)",43.7299995422,-96.6200027466
"Snoqualmie Pass",47.422000885,-121.4259033203
"Southern Great Plains (SCP) Central Facility",36.605,-97.485
"Southern Great Plains E13 (OK)",36.5999984741,-97.5
"Speedwell",36.46983,-83.826511
"Spokane (WA)",47.6699981689,-117.4199981689
"St. Croix",17.75,-64.75
"Starkville (MS)",33.4700012207,-88.7799987793
"State College",40.7933,-77.8671
"Steamboat Springs (CO)",40.4550018311,-106.7440032959
"Sterling/Washington (VA)",38.9799995422,-77.4800033569
"Sutro Tower, San Francisco, California",37.7553,-122.4517
"Sycamore Canyon",35.1405982971,-111.9692001343
"TACOMA/MC CHORD AFB, WA.",47.15,-122.4833333333
"TALKEETNA",62.3,-150.1
"TALKEETNA, AK",62.3,-150.4166666667
"TALLAHASSEE/MUN.,  FL.",30.4461111111,-84.2994444444
"TAMPA BAY AREA, FL.",27.7052777778,-82.4005555556
"TAMPA/INT., FL.",27.9666666667,-82.5333333333
"TANANA",65.1666666667,-152.1
"TIN CITY AFS",65.5666666667,-167.9166666667
"TINKER AFB, OK.",35.4166666667,-97.3833333333
"TOLEDO/EXPRESS, OH.",41.6,-83.8
"TOPEKA/MUN., KS.",39.0722222222,-95.6305555556
"TRUTH OR CONSEQUENCES, NM",33.2333333333,-107.2666666667
"TUCSON, AZ",32.2277777778,-110.9558333333
"TUCUMCARI, NM.",35.0833333333,-103.6166666667
"TULSA/INT., OK.",36.2,-95.8833333333
"TUPELO/C.D. LEMONS MUN, MS",34.2666666667,-88.7666666667
"TYNDALL AFB, FL.",30.0666666667,-85.5833333333
"Table Mountain (CA)",34.3823394775,-117.6887969971
"Tallahassee (FL)",30.4333324432,-84.3333435059
"Theodore (ND)",46.9000015259,-103.3799972534
"Three Sisters Wilderness",44.2910003662,-122.0434036255
"Thurmont, Maryland",39.5768,-77.4881
"Topeka (KS)",39.0699996948,-95.6299972534
"Trinidad Head (CA)",41.0541000366,-124.1510009766
"Tucson Mountain #1 - Saguaro National Monument",32.2832984924,-111.1667022705
"UMBC",39.2545,-76.7095
"UMIAT",69.3666666667,-152.1333333333
"UNALAKLEET",63.8833333333,-160.8
"UPTON, NY.",40.865,-72.8627777778
"Underhill (VT)",44.5333328247,-72.8666687012
"Unionville",43.613572,-83.359869
"Univ_of_Nevada-Reno",39.541,-119.814
"Upper Buffalo Wilderness",35.8258018494,-93.2030029297
"VALDEZ",61.1333333333,-146.35
"VALENTINE/MILLER,  NE.",42.8666666667,-100.55
"VALLEY, NE.",41.32,-96.3669444444
"VALPARAISO/EGLIN AFB, FL.",30.4833333333,-86.5166666667
"VANDENBERG AFB, CA. (72393-0)",34.75,-120.5666666667
"VANDENBERG AFB, CA. (74604-0)",34.7833333333,-120.5333333333
"VERO BEACH, FL, VERO BEACH MUNI ARPT",27.6561111111,-80.4180555556
"VERONA, NY. (AF)",43.1333333333,-75.6
"VICI, OK.",36.0666666667,-99.2166666667
"VICTORIA/VICTORIA REGIONAL, TX.",28.85,-96.9166666667
"Valparaiso (IN)",41.5,-87
"Vincennes",38.740792,-87.484923
"Virgin Islands",18.3362007141,-64.7962036133
"Voyageurs NP",48.412518,-92.829225
"WACO, MADISON-COOPER, TX.",31.6166666667,-97.2166666667
"WALES",65.6166666667,-168.05
"WALLA WALLA, WA",46.0333333333,-118.3333333333
"WALLOPS ISLAND, VA.",37.9333333333,-75.4833333333
"WARROAD, MN",48.9333333333,-95.35
"WASHINGTON/DULLES INT., VA.",38.95,-77.45
"WASHINGTON/NAT., VA.",38.85,-77.0333333333
"WATERLOO/MUN., IA.",42.55,-92.4
"WAYCROSS/WARE CO., GA",31.25,-82.4
"WENDOVER/AF. AUX. FIELD, UT.",40.7333333333,-114.0333333333
"WEST DOVER, VT.",42.9333333333,-72.8666666667
"WEST PALM BEACH/ INT. FL.",26.6833333333,-80.1
"WEST PLAINS, MO",36.7333333333,-91.85
"WFO PHOENIX, AZ.",33.45,-111.95
"WHITE LAKE, MI.",42.6988888889,-83.4713888889
"WICHITA FALLS/SHEPS AFB/WICHITA FALLS/MUN., TX.",33.9666666667,-98.4833333333
"WICHITA/MID-CONTINENT, KS.",37.65,-97.4333333333
"WILKES-BARRE-SCRANTON, PA.",41.3333333333,-75.7333333333
"WILLIAMSPORT/LYCOMING COUNTY, PA.",41.25,-76.9166666667
"WILLISTON/SLOULIN FIELD INT., ND.",48.1833333333,-103.6333333333
"WILMINGTON, DE, NEW CASTLE ARPT",39.6730555556,-75.6011111111
"WILMINGTON, NC.",34.2666666667,-77.9
"WILMINGTON, OH.",39.4213888889,-83.8216666667
"WILMINGTON, VT.",42.8833333333,-72.8833333333
"WINCHESTER, IL.",39.65,-90.4833333333
"WINNEMUCCA/MUN., NV.",40.9,-117.8
"WINNFIELD, LA.",31.9,-92.7833333333
"WINSLOW, AZ",35.0166666667,-110.7333333333
"WOLCOTT, IN.",40.8166666667,-87.05
"WOOD LAKE, MN.",44.6666666667,-95.45
"WORCESTER, MA, WORCESTER RGNL ARPT",42.2694444444,-71.8761111111
"WRANGELL",56.4833333333,-132.3666666667
"Walker Branch Watershed (TN)",35.9613990784,-84.2833328247
"Wallops Island (VA)",37.9399986267,-75.4599990845
"Walnut Grove, California",38.265,-121.4911
"Wash. Crossing",40.312303,-74.872663
"Wendover (UT)",39.9000015259,-113.7200012207
"West Branch (Iowa)",41.7249984741,-91.3529968262
"West Lafayette (IN)",40.474899292,-86.992401123
"White Sands Desert Site",32.4001,-106.3702
"White Sands Main Post",32.3747,-106.4724
"White Sands Olly Site",33.7729,-106.3702
"White Sands Rhodes Canyon",33.1627,-106.4892
"White Sands Space Harbor",32.8811,-106.4643
"Whiteface Mountain (NY)",44.3932991028,-73.8593978882
"Wichita Mountains",34.7322998047,-98.7129974365
"Wind Cave NP",43.557639,-103.483856
"Wye (MD)",38.9131011963,-76.1524963379
"YAKATAGA",60.0833333333,-142.5
"YAKIMA/YAKIMA AIR TERMINAL, WA.",46.5666666667,-120.5333333333
"YAKUTAT, AK",59.5166666667,-139.6666666667
"YOUNGSTOWN, OH.",41.2666666667,-80.6666666667
"YUMA PROVING GROUNDS AZ. (K1Y7)",32.8708333333,-114.335
"YUMA PROVING GROUNDS, AZ (K1Y8)",32.8636111111,-114.0330555556
"YUMA PROVING GROUNDS, AZ (K1Y9)",32.9186111111,-113.7980555556
"YUMA/YUMA INT., AZ.",32.65,-114.6
"Yellowstone NP",44.565356,-110.400338
"Yosemite NP - Turtleback Dome",37.713251,-119.706196
"ISLA DE AVES (BASE CIENTIFICA NAVAL S. BOLIVAR)",15.7,-63.6333333333
"AEROPARQUE AERO",-34.55891,-58.41982
"AZUL AERO",-36.83212,-59.88642
"AZUL AUTO",-36.83211,-59.88639
"BAHIA BLANCA AERO",-38.71474,-62.16304
"BARILOCHE AERO",-41.1475,-71.16417
"BENITO JUAREZ AERO",-37.70129,-59.79106
"BENITO JUAREZ AUTO",-37.70179,-59.79034
"BERNARDO DE IRIGOYEN AERO",-26.27793,-53.67121
"BOLIVAR AERO",-36.18638,-61.07265
"BUENOS AIRES OBSERVATORIO",-34.59022,-58.48397
"Bariloche INVAP",-41.124556,-71.245278
"Buenos Aires Observatorio",-34.590004,-58.483517
"CAMPO DE MAYO AERO",-34.53593,-58.67505
"CATAMARCA AERO",-28.59348,-65.75528
"CERES AERO",-29.87556,-61.93604
"CHAMICAL AERO",-30.34773,-66.29641
"CHAPELCO AERO",-40.08053,-71.14419
"CHEPES",-31.34499,-66.57805
"CHILECITO AERO",-29.21836,-67.44249
"CIPOLLETTI",-38.94121,-67.97849
"COMODORO RIVADAVIA AERO",-45.7923,-67.46194
"CONCORDIA AERO",-31.29875,-58.00019
"CORDOBA AERO",-31.29663,-64.21185
"CORDOBA OBSERVATORIO",-31.42076,-64.19826
"CORONEL PRINGLES AERO",-38.00431,-61.32996
"CORONEL SUAREZ AERO",-37.45334,-61.89072
"CORRIENTES AERO",-27.44979,-58.75974
"Club Náutico San Isidro AUTO",-34.44923,-58.50583
"Comodoro Rivadavia Aero",-45.792393961,-67.462509238
"DOLORES AERO",-36.31695,-57.71687
"EL BOLSON AERO",-41.95407,-71.53394
"EL CALAFATE AERO",-50.28455,-72.05149
"EL PALOMAR AERO",-34.60304,-58.61258
"EL TREBOL",-32.19216,-61.71198
"ESCUELA DE AVIACION MILITAR AERO",-31.44207,-64.28061
"ESQUEL AERO",-42.90588,-71.145
"EZEIZA AERO",-34.81856,-58.54229
"El Trebol AUTO",-32.19217,-61.7115
"FORMOSA AERO",-26.21242,-58.22929
"GENERAL PICO AERO",-35.68813,-63.75938
"GOBERNADOR GREGORES AERO",-48.78237,-70.16268
"GUALEGUAYCHU AERO",-33.01245,-58.61076
"IGUAZU AERO",-25.73108,-54.47897
"ITUZAINGO",-27.58565,-56.67725
"JACHAL",-30.22938,-68.739
"JUJUY AERO",-24.38396,-65.0955
"JUJUY UN",-24.17861,-65.32633
"JUNIN AERO",-34.55251,-60.93127
"LA PLATA AERO",-34.96614,-57.89608
"LA QUIACA OBSERVATORIO",-22.10343,-65.60071
"LA RIOJA AERO",-29.38171,-66.79336
"LABOULAYE AERO",-34.12784,-63.36763
"LAS FLORES",-36.04149,-59.13724
"LAS LOMITAS",-24.70245,-60.59411
"La Quiaca Observatorio",-22.103129,-65.600261
"Las Flores AUTO",-36.0415,-59.13725
"Lavalle RMA11",-28.1945,-65.1104
"MALARGUE AERO",-35.48129,-69.58338
"MAQUINCHAO",-41.2439,-68.70648
"MAR DEL PLATA AERO",-37.9321,-57.58145
"MARCOS JUAREZ AERO",-32.6797,-62.15051
"MARIANO MORENO AERO",-34.55789,-58.78656
"MENDOZA AERO",-32.84375,-68.79631
"MENDOZA OBSERVATORIO",-32.89476,-68.8728
"MERCEDES AERO",-29.22599,-58.08568
"MERLO AERO",-34.68468,-58.74476
"METAN",-25.52429,-64.97295
"MONTE CASEROS AERO",-30.26172,-57.639
"MORON AERO",-34.67115,-58.63821
"NEUQUEN AERO",-38.95204,-68.1367
"NUEVE DE JULIO",-35.43899,-60.88191
"OBERA",-27.48372,-55.13158
"OLAVARRIA AERO",-36.89058,-60.2228
"ORAN AERO",-23.15469,-64.32814
"PARANA AERO",-31.79033,-60.48411
"PASO DE INDIOS",-43.86177,-69.04753
"PASO DE LOS LIBRES AERO",-29.68931,-57.14849
"PEHUAJO AERO",-35.8407,-61.85978
"PERITO MORENO AERO",-46.53849,-70.98495
"PIGUE AERO",-37.60819,-62.38654
"PILAR OBSERVATORIO",-31.66809,-63.88202
"POSADAS AERO",-27.391,-55.96705
"PRESIDENCIA ROQUE SAENZ PEÑA AERO",-26.74637,-60.48678
"PUERTO DESEADO AERO",-47.73373,-65.90781
"PUERTO MADRYN AERO",-42.75552,-65.10154
"PUNTA INDIO B.A.",-35.35118,-57.29254
"Pilar Observatorio",-31.6684382,-63.8828819
"Pilar RMA1",-31.6675,-63.8817
"RADAR Anguil",-36.5397222222,-63.99
"RADAR Ezeiza International Airport",-34.7877777778,-58.5366666667
"RADAR Parana",-31.8483333333,-60.5372222222
"RADAR Pergamino",-33.9461111111,-60.5625
"RADAR RMA0 - Bariloche",-41.1397222222,-71.1497222222
"RADAR RMA1 - Córdoba",-31.4413888889,-60.1919444444
"RADAR RMA2 - Ezeiza",-34.8008333333,-58.5152777778
"RAFAELA AERO",-31.27751,-61.50954
"RECONQUISTA AERO",-29.20508,-59.69338
"RESISTENCIA AERO",-27.43888,-59.04602
"RIO COLORADO",-38.99803,-64.11859
"RIO CUARTO AERO",-33.0955,-64.27697
"RIO GALLEGOS AERO",-51.61156,-69.30798
"RIO GRANDE B.A.",-53.78026,-67.75871
"RIVADAVIA",-24.18532,-62.88663
"ROSARIO AERO",-32.90816,-60.78216
"Rincón de los Sauces RMA7",-37.3863,-68.9027
"Rio Gallegos",-51.6011,-69.319
"SALTA AERO",-24.84434,-65.47575
"SAN ANTONIO OESTE AERO",-40.75716,-65.03093
"SAN CARLOS (MZA)",-33.77474,-69.04261
"SAN FERNANDO AERO",-34.45502,-58.58449
"SAN JUAN AERO",-31.57462,-68.4224
"SAN JULIAN AERO",-49.3082,-67.80319
"SAN LUIS AERO",-33.27453,-66.35139
"SAN MARTIN (MZA)",-33.07325,-68.46489
"SAN RAFAEL AERO",-34.59087,-68.40163
"SANTA CRUZ AERO",-50.02175,-68.57888
"SANTA ROSA AERO",-36.59311,-64.27988
"SANTA ROSA DE CONLARA AERO",-32.37899,-65.17992
"SANTIAGO DEL ESTERO AERO",-27.75481,-64.2998
"SAUCE VIEJO AERO",-31.7078,-60.80532
"SUNCHALES AERO",-30.95677,-61.53229
"San Julian Aero",-49.3026008606,-67.822303772
"TANDIL AERO",-37.24117,-59.23323
"TARTAGAL AERO",-22.61658,-63.79653
"TERMAS DE RIO HONDO AERO",-27.50611,-64.93434
"TINOGASTA",-28.06725,-67.56526
"TRELEW AERO",-43.20894,-65.28209
"TRENQUE LAUQUEN",-35.96904,-62.72613
"TRES ARROYOS",-38.35947,-60.28454
"TUCUMAN AERO",-26.8373,-65.10843
"Tierra del Fuego",-54.8199996948,-68.3199996948
"USHUAIA AERO",-54.84005,-68.30342
"USPALLATA",-32.59459,-69.34008
"Ushuaia",-54.8484649658,-68.3106918335
"VENADO TUERTO AERO",-33.68226,-61.96136
"VICTORICA",-36.2231,-65.43579
"VIEDMA AERO",-40.86347,-63.007
"VILLA DE MARIA DEL RIO SECO",-29.90577,-63.72755
"VILLA DOLORES AERO",-31.95129,-65.14904
"VILLA GESELL AERO",-37.23532,-57.01875
"VILLA REYNOLDS AERO",-33.71814,-65.37369
"Villa Maria RMA1",-32.3273,-63.2299
"APOLO",-14.7333333333,-68.5
"ASCENCION DE GUARAYOS",-15.7166666667,-63.1
"Anzaldo_M",-17.780879,-65.930702
"Apolo_M",-14.679431,-68.394194
"BERMEJO",-22.7666666667,-64.3166666667
"CAMIRI",-20,-63.5333333333
"CHARANA",-17.591167,-69.448398
"COBIJA",-11.0333333333,-68.7833333333
"COCHABAMBA",-17.4166666667,-66.1833333333
"CONCEPCION (85196-0)",-16.15,-62.0166666667
"Camargo_M",-20.641114,-65.206297
"Carura_M",-15.432464,-67.958837
"Chacaltaya",-16.2000007629,-68.0999984741
"Covendo_M",-15.792097,-66.976001
"GUAYARAMERIN",-10.8166666667,-65.35
"Guayaramerin_M",-10.833914,-65.340038
"Guayaramerin_M (GPRS)",-10.833914,-65.340038
"Incapampa - Coroico_M",-16.193451,-67.72282
"Ixiamas_M",-13.771167,-68.135286
"LA PAZ/ALTO",-16.510278,-68.198611
"La Paz-Ovejuyo",-16.5200004578,-68.0299987793
"MAGDALENA",-13.3333333333,-64.1166666667
"MONTEAGUDO",-19.7833333333,-63.9166666667
"Mecapaca_M",-16.67064,-68.019973
"ORURO",-17.963775,-67.078344
"POTOSI",-19.545002,-65.72454
"PUERTO SUAREZ",-18.9833333333,-57.8166666667
"Palos Blancos_M",-15.56095,-67.299618
"Paniagua_M",-15.594322,-68.082733
"REYES",-14.302226,-67.353062
"RIBERALTA",-11,-66.1166666667
"ROBORE",-18.33024,-59.763396
"RURRENABAQUE",-14.4666666667,-67.5666666667
"SAN BORJA",-14.8666666667,-66.8666666667
"SAN IGNACIO DE MOXOS",-14.9166666667,-65.6
"SAN IGNACIO DE VELASCO",-16.3833333333,-60.9666666667
"SAN JAVIER",-16.2666666667,-62.4666666667
"SAN JOAQUIN",-13.0666666667,-64.8166666667
"SAN JOSE DE CHIQUITOS",-17.832492,-60.744154
"SAN MATIAS",-16.3333333333,-58.3833333333
"SAN RAMON",-13.264444,-64.604861
"SANTA ANA",-13.7666666667,-65.4333333333
"SANTA CRUZ/EL TROMPILLO",-17.8,-63.1833333333
"SANTA ROSA (85139-0)",-14.07503,-66.788726
"SUCRE",-19.0166666667,-65.3
"Salo_M",-21.242628,-65.774782
"San Buenaventura_M",-14.434509,-67.54277
"Sultaca_M",-20.443101,-65.092717
"TARIJA",-21.55,-64.7
"TRINIDAD",-14.8166666667,-64.9166666667
"Totora i_M",-20.953187,-65.728387
"VALLEGRANDE",-18.4666666667,-64.1
"VILLAMONTES",-21.25,-63.45
"VIRU-VIRU",-17.6333333333,-63.1333333333
"Villa Rivero_M",-17.615534,-65.810136
"YACUIBA",-21.95,-63.65
"ABROLHOS (86765-0)",-17.9641666667,-38.6961111111
"ABROLHOS (CHM)",-17.964647,-38.693998
"ACARAU (81755-0)",-3.1208333333,-40.0869444444
"ACARAU (82294-0)",-2.8833333333,-40.1333333333
"AFONSOS (AERO)",-22.88,-43.38
"AGUA BOA",-14.0161111111,-52.2122222222
"AGUA BRANCA",-9.2833333333,-37.9
"AGUA CLARA",-20.444444,-52.875833
"AGUAS EMENDADAS",-15.596491,-47.625801
"AGUAS VERMELHAS",-15.751536,-41.457787
"AIMORES (83595-0)",-19.4833333333,-41.0666666667
"AIMORES (86803-0)",-19.532778,-41.090833
"ALAGOINHAS",-12.2833333333,-38.55
"ALCINOPOLIS (FAZ. VALE DO CEDRO)",-18.052175,-53.845593
"ALCOMAT",-14.25,-59.25
"ALEGRE",-20.750556,-41.488889
"ALEGRETE (83931-0)",-29.6833333333,-55.5166666667
"ALEGRETE (86975-0)",-29.709167,-55.525556
"ALFREDO CHAVES",-20.636389,-40.741944
"ALMENARA",-16.166667,-40.687778
"ALTA FLORESTA",-10.0672222222,-56.7522222222
"ALTA FLORESTA (AERO)",-9.8666666667,-56.1
"ALTAMIRA",-3.214167,-52.213056
"ALTAMIRA (AERO)",-3.25,-52.25
"ALTO PARAISO DE GOIAS",-14.133056,-47.523333
"ALTO PARNAIBA (81985-0)",-9.1080555556,-45.9319444444
"ALTO PARNAIBA (82970-0)",-9.1166666667,-45.95
"ALTO TAPAJOS",-7.35,-57.5166666667
"ALTO TAQUARI",-17.841111,-53.289444
"ALVORADA DO GURGUEIA",-8.376389,-43.859444
"AMAMBAI",-23.0025,-55.3294444444
"AMAPA",2.0666666667,-50.85
"AMARGOSA",-13.009444,-39.616944
"ANAPOLIS (AERO)",-16.2333333333,-48.9666666667
"ANAURILANDIA (FAZ. SANTO ANDRE)",-22.046806,-52.897545
"ANGRA DOS REIS",-23.0166666667,-44.3166666667
"ANGÉLICA",-22.148056,-53.763611
"APIACAS",-9.5638888889,-57.3936111111
"APODI (81835-0)",-5.6272222222,-37.8319444444
"APODI (82590-0)",-5.626667,-37.815
"APUI",-7.2052777778,-59.8888888889
"AQUIDAUANA",-20.4755555556,-55.7838888889
"AQUIDAUANA (FAZ. BARRANCO ALTO)",-19.573766,-56.155409
"ARACAJU (83096-0)",-10.9166666667,-37.05
"ARACAJU (86616-0)",-10.95,-37.05
"ARACAJU (AERO)",-10.9833333333,-37.0666666667
"ARACATUBA",-21.2,-50.4333333333
"ARACUAI",-16.848889,-42.060833
"ARAGARCAS (83368-0)",-15.9,-52.2333333333
"ARAGARCAS (86709-0)",-15.902778,-52.245278
"ARAGUAINA (81900-0)",-7.2708333333,-48.2011111111
"ARAGUAINA (82659-0)",-7.2,-48.2
"ARAGUATINS",-5.643611,-48.111944
"ARAL MOREIRA",-22.955,-55.626111
"ARAPIRACA",-9.8041666667,-36.6188888889
"ARARANGUA",-28.931353,-49.49792
"ARAXA (83579-0)",-19.5666666667,-46.9333333333
"ARAXA (86796-0)",-19.605833,-46.949722
"ARCO VERDE",-8.433611,-37.055556
"ARCOVERDE",-8.433611,-37.055278
"AREIA (81877-0)",-6.975451,-35.718128
"AREIA (82696-0)",-6.975556,-35.718056
"AREMBEPE",-12.7622222222,-38.1691666667
"ARINOS",-15.915278,-46.107222
"ARIQUEMES",-9.9488888889,-62.9619444444
"ARIRANHA",-21.1327777778,-48.8402777778
"ARRAIAL DO CABO",-22.9761111111,-42.0213888889
"ARVOREDO",-27.3,-48.35
"ATTO - INPA",-2.1815896,-59.0218639
"AUTAZES",-3.583333,-59.129444
"AVARE (83773-0)",-23.1,-48.9166666667
"AVARE (86904-0)",-23.101667,-48.941111
"AVELAR",-22.35,-43.4166666667
"Abracos Hill",-10.7667,-62.3667
"Afonso Cláudio",-20.104167,-41.106944
"Almas",-11.284061,-47.212131
"Altamira",-3.270278,-52.394722
"Alto Araguaia",-17.339444,-53.224444
"Angical do Piaui",-6.089414,-42.727392
"Angra dos Reis",-22.975556,-44.303333
"Araguaçu",-12.592242,-49.528728
"Araçuai",-16.848806,-42.035361
"Arembepe",-12.7666664124,-38.1666679382
"BACABAL (81790-0)",-4.243056,-44.795
"BACABAL (82460-0)",-4.25,-44.7833333333
"BACACHERI (AERO)",-25.4,-49.2333333333
"BAGE (83980-0)",-31.3333333333,-54.1
"BAGE (86992-0)",-31.347778,-54.013333
"BAGE (AERO)",-31.35,-54.1166666667
"BALSAS (81903-0)",-7.4552777778,-46.0275
"BALSAS (82768-0)",-7.529444,-46.046389
"BAMBUI",-20,-45.9833333333
"BANDEIRANTES",-19.945556,-54.368611
"BARBACENA (83689-0)",-21.25,-43.7666666667
"BARBACENA (86850-0)",-21.228333,-43.767778
"BARBACENA (AERO)",-21.27,-43.75
"BARBALHA (81911-0)",-7.3005555556,-39.2705555556
"BARBALHA (82784-0)",-7.3166666667,-39.3
"BARCELOS (81648-0)",-0.9877777778,-62.9241666667
"BARCELOS (82113-0)",-0.9833333333,-62.9166666667
"BARRA (83179-0)",-11.084722,-43.138889
"BARRA (86634-0)",-11.0847222222,-43.1391666667
"BARRA BONITA",-22.471111,-48.5575
"BARRA DO CORDA (81825-0)",-5.506667,-45.236944
"BARRA DO CORDA (82571-0)",-5.506389,-45.237222
"BARRA DO GARCAS",-15.8666666667,-52.3833333333
"BARRA DO TURVO",-24.9630555556,-48.4163888889
"BARREIRAS (83236-0)",-12.15,-45
"BARREIRAS (86652-0)",-12.124722,-45.026944
"BARRETOS",-20.559167,-48.545
"BAURU",-22.358052,-49.028877
"BAURU (AERO)",-22.3333333333,-49.05
"BELEM (81680-0)",-1.411228,-48.439512
"BELEM (82191-0)",-1.45,-48.4666666667
"BELEM (AERO)",-1.3833333333,-48.4833333333
"BELMONTE",-16.0880555556,-39.2155555556
"BELO HORIZONTE",-19.9333333333,-43.9333333333
"BELO HORIZONTE (AERO)",-19.85,-43.95
"BELO HORIZONTE - PAMPULHA",-19.883889,-43.969444
